"","date","county","state","fips","cases","deaths","countyFP"
"48754","2020-04-11","Manatee","Florida",12081,221,13,"081"
"48755","2020-04-11","Marion","Florida",12083,83,2,"083"
"48756","2020-04-11","Martin","Florida",12085,117,3,"085"
"48757","2020-04-11","Miami-Dade","Florida",12086,6757,93,"086"
"48758","2020-04-11","Monroe","Florida",12087,59,3,"087"
"48759","2020-04-11","Nassau","Florida",12089,33,0,"089"
"48760","2020-04-11","Okaloosa","Florida",12091,90,1,"091"
"48761","2020-04-11","Okeechobee","Florida",12093,5,0,"093"
"48762","2020-04-11","Orange","Florida",12095,922,12,"095"
"48763","2020-04-11","Osceola","Florida",12097,317,5,"097"
"48764","2020-04-11","Palm Beach","Florida",12099,1499,80,"099"
"48765","2020-04-11","Pasco","Florida",12101,150,2,"101"
"48766","2020-04-11","Pinellas","Florida",12103,446,12,"103"
"48767","2020-04-11","Polk","Florida",12105,244,8,"105"
"48768","2020-04-11","Putnam","Florida",12107,34,1,"107"
"48769","2020-04-11","Santa Rosa","Florida",12113,106,3,"113"
"48770","2020-04-11","Sarasota","Florida",12115,223,12,"115"
"48771","2020-04-11","Seminole","Florida",12117,242,2,"117"
"48772","2020-04-11","St. Johns","Florida",12109,170,2,"109"
"48773","2020-04-11","St. Lucie","Florida",12111,149,6,"111"
"48774","2020-04-11","Sumter","Florida",12119,108,9,"119"
"48775","2020-04-11","Suwannee","Florida",12121,67,0,"121"
"48776","2020-04-11","Taylor","Florida",12123,1,0,"123"
"48777","2020-04-11","Union","Florida",12125,2,0,"125"
"48778","2020-04-11","Unknown","Florida",NA,2,0,NA
"48779","2020-04-11","Volusia","Florida",12127,195,7,"127"
"48780","2020-04-11","Wakulla","Florida",12129,7,0,"129"
"48781","2020-04-11","Walton","Florida",12131,30,0,"131"
"48782","2020-04-11","Washington","Florida",12133,5,0,"133"
"51376","2020-04-12","Alachua","Florida",12001,183,0,"001"
"51377","2020-04-12","Baker","Florida",12003,17,2,"003"
"51378","2020-04-12","Bay","Florida",12005,37,1,"005"
"51379","2020-04-12","Bradford","Florida",12007,29,1,"007"
"51380","2020-04-12","Brevard","Florida",12009,133,4,"009"
"51381","2020-04-12","Broward","Florida",12011,2945,76,"011"
"51382","2020-04-12","Calhoun","Florida",12013,5,0,"013"
"51383","2020-04-12","Charlotte","Florida",12015,113,5,"015"
"51384","2020-04-12","Citrus","Florida",12017,71,6,"017"
"51385","2020-04-12","Clay","Florida",12019,163,8,"019"
"51386","2020-04-12","Collier","Florida",12021,361,4,"021"
"51387","2020-04-12","Columbia","Florida",12023,26,0,"023"
"51388","2020-04-12","DeSoto","Florida",12027,20,3,"027"
"51389","2020-04-12","Dixie","Florida",12029,2,0,"029"
"51390","2020-04-12","Duval","Florida",12031,668,13,"031"
"51391","2020-04-12","Escambia","Florida",12033,224,3,"033"
"51392","2020-04-12","Flagler","Florida",12035,45,2,"035"
"51393","2020-04-12","Franklin","Florida",12037,2,0,"037"
"51394","2020-04-12","Gadsden","Florida",12039,16,0,"039"
"51395","2020-04-12","Gilchrist","Florida",12041,4,0,"041"
"51396","2020-04-12","Glades","Florida",12043,4,1,"043"
"51397","2020-04-12","Gulf","Florida",12045,1,0,"045"
"51398","2020-04-12","Hamilton","Florida",12047,2,0,"047"
"51399","2020-04-12","Hardee","Florida",12049,3,0,"049"
"51400","2020-04-12","Hendry","Florida",12051,20,0,"051"
"51401","2020-04-12","Hernando","Florida",12053,71,2,"053"
"51402","2020-04-12","Highlands","Florida",12055,56,5,"055"
"51403","2020-04-12","Hillsborough","Florida",12057,759,16,"057"
"51404","2020-04-12","Holmes","Florida",12059,2,0,"059"
"51405","2020-04-12","Indian River","Florida",12061,74,1,"061"
"51406","2020-04-12","Jackson","Florida",12063,6,0,"063"
"51407","2020-04-12","Jefferson","Florida",12065,12,1,"065"
"51408","2020-04-12","Lafayette","Florida",12067,1,0,"067"
"51409","2020-04-12","Lake","Florida",12069,150,4,"069"
"51410","2020-04-12","Lee","Florida",12071,616,16,"071"
"51411","2020-04-12","Leon","Florida",12073,119,0,"073"
"51412","2020-04-12","Levy","Florida",12075,8,0,"075"
"51413","2020-04-12","Liberty","Florida",12077,1,0,"077"
"51414","2020-04-12","Madison","Florida",12079,14,0,"079"
"51415","2020-04-12","Manatee","Florida",12081,236,13,"081"
"51416","2020-04-12","Marion","Florida",12083,93,3,"083"
"51417","2020-04-12","Martin","Florida",12085,122,3,"085"
"51418","2020-04-12","Miami-Dade","Florida",12086,7057,97,"086"
"51419","2020-04-12","Monroe","Florida",12087,59,3,"087"
"51420","2020-04-12","Nassau","Florida",12089,34,0,"089"
"51421","2020-04-12","Okaloosa","Florida",12091,100,1,"091"
"51422","2020-04-12","Okeechobee","Florida",12093,5,0,"093"
"51423","2020-04-12","Orange","Florida",12095,948,12,"095"
"51424","2020-04-12","Osceola","Florida",12097,323,5,"097"
"51425","2020-04-12","Palm Beach","Florida",12099,1644,81,"099"
"51426","2020-04-12","Pasco","Florida",12101,160,3,"101"
"51427","2020-04-12","Pinellas","Florida",12103,455,13,"103"
"51428","2020-04-12","Polk","Florida",12105,254,8,"105"
"51429","2020-04-12","Putnam","Florida",12107,43,1,"107"
"51430","2020-04-12","Santa Rosa","Florida",12113,109,4,"113"
"51431","2020-04-12","Sarasota","Florida",12115,226,12,"115"
"51432","2020-04-12","Seminole","Florida",12117,255,2,"117"
"51433","2020-04-12","St. Johns","Florida",12109,173,2,"109"
"51434","2020-04-12","St. Lucie","Florida",12111,152,6,"111"
"51435","2020-04-12","Sumter","Florida",12119,110,9,"119"
"51436","2020-04-12","Suwannee","Florida",12121,67,0,"121"
"51437","2020-04-12","Taylor","Florida",12123,1,0,"123"
"51438","2020-04-12","Union","Florida",12125,2,0,"125"
"51439","2020-04-12","Unknown","Florida",NA,2,0,NA
"51440","2020-04-12","Volusia","Florida",12127,201,7,"127"
"51441","2020-04-12","Wakulla","Florida",12129,8,1,"129"
"51442","2020-04-12","Walton","Florida",12131,29,0,"131"
"51443","2020-04-12","Washington","Florida",12133,4,0,"133"
"54056","2020-04-13","Alachua","Florida",12001,187,0,"001"
"54057","2020-04-13","Baker","Florida",12003,17,2,"003"
"54058","2020-04-13","Bay","Florida",12005,39,1,"005"
"54059","2020-04-13","Bradford","Florida",12007,30,1,"007"
"54060","2020-04-13","Brevard","Florida",12009,148,6,"009"
"54061","2020-04-13","Broward","Florida",12011,3177,77,"011"
"54062","2020-04-13","Calhoun","Florida",12013,5,0,"013"
"54063","2020-04-13","Charlotte","Florida",12015,119,5,"015"
"54064","2020-04-13","Citrus","Florida",12017,72,7,"017"
"54065","2020-04-13","Clay","Florida",12019,165,9,"019"
"54066","2020-04-13","Collier","Florida",12021,376,5,"021"
"54067","2020-04-13","Columbia","Florida",12023,27,0,"023"
"54068","2020-04-13","DeSoto","Florida",12027,22,3,"027"
"54069","2020-04-13","Dixie","Florida",12029,2,0,"029"
"54070","2020-04-13","Duval","Florida",12031,691,13,"031"
"54071","2020-04-13","Escambia","Florida",12033,241,3,"033"
"54072","2020-04-13","Flagler","Florida",12035,45,2,"035"
"54073","2020-04-13","Franklin","Florida",12037,2,0,"037"
"54074","2020-04-13","Gadsden","Florida",12039,35,0,"039"
"54075","2020-04-13","Gilchrist","Florida",12041,4,0,"041"
"54076","2020-04-13","Glades","Florida",12043,5,1,"043"
"54077","2020-04-13","Gulf","Florida",12045,1,0,"045"
"54078","2020-04-13","Hamilton","Florida",12047,2,0,"047"
"54079","2020-04-13","Hardee","Florida",12049,3,0,"049"
"54080","2020-04-13","Hendry","Florida",12051,22,0,"051"
"54081","2020-04-13","Hernando","Florida",12053,71,2,"053"
"54082","2020-04-13","Highlands","Florida",12055,61,5,"055"
"54083","2020-04-13","Hillsborough","Florida",12057,813,16,"057"
"54084","2020-04-13","Holmes","Florida",12059,2,0,"059"
"54085","2020-04-13","Indian River","Florida",12061,77,1,"061"
"54086","2020-04-13","Jackson","Florida",12063,6,0,"063"
"54087","2020-04-13","Jefferson","Florida",12065,12,1,"065"
"54088","2020-04-13","Lafayette","Florida",12067,1,0,"067"
"54089","2020-04-13","Lake","Florida",12069,162,4,"069"
"54090","2020-04-13","Lee","Florida",12071,641,18,"071"
"54091","2020-04-13","Leon","Florida",12073,149,0,"073"
"54092","2020-04-13","Levy","Florida",12075,7,0,"075"
"54093","2020-04-13","Liberty","Florida",12077,2,0,"077"
"54094","2020-04-13","Madison","Florida",12079,14,0,"079"
"54095","2020-04-13","Manatee","Florida",12081,252,15,"081"
"54096","2020-04-13","Marion","Florida",12083,101,3,"083"
"54097","2020-04-13","Martin","Florida",12085,129,3,"085"
"54098","2020-04-13","Miami-Dade","Florida",12086,7458,109,"086"
"54099","2020-04-13","Monroe","Florida",12087,64,3,"087"
"54100","2020-04-13","Nassau","Florida",12089,34,0,"089"
"54101","2020-04-13","Okaloosa","Florida",12091,102,1,"091"
"54102","2020-04-13","Okeechobee","Florida",12093,5,0,"093"
"54103","2020-04-13","Orange","Florida",12095,1023,12,"095"
"54104","2020-04-13","Osceola","Florida",12097,333,5,"097"
"54105","2020-04-13","Palm Beach","Florida",12099,1702,92,"099"
"54106","2020-04-13","Pasco","Florida",12101,169,3,"101"
"54107","2020-04-13","Pinellas","Florida",12103,479,13,"103"
"54108","2020-04-13","Polk","Florida",12105,270,9,"105"
"54109","2020-04-13","Putnam","Florida",12107,42,1,"107"
"54110","2020-04-13","Santa Rosa","Florida",12113,113,4,"113"
"54111","2020-04-13","Sarasota","Florida",12115,230,14,"115"
"54112","2020-04-13","Seminole","Florida",12117,268,2,"117"
"54113","2020-04-13","St. Johns","Florida",12109,176,2,"109"
"54114","2020-04-13","St. Lucie","Florida",12111,161,7,"111"
"54115","2020-04-13","Sumter","Florida",12119,112,9,"119"
"54116","2020-04-13","Suwannee","Florida",12121,68,1,"121"
"54117","2020-04-13","Taylor","Florida",12123,1,0,"123"
"54118","2020-04-13","Union","Florida",12125,2,0,"125"
"54119","2020-04-13","Unknown","Florida",NA,1,0,NA
"54120","2020-04-13","Volusia","Florida",12127,216,7,"127"
"54121","2020-04-13","Wakulla","Florida",12129,12,1,"129"
"54122","2020-04-13","Walton","Florida",12131,29,0,"131"
"54123","2020-04-13","Washington","Florida",12133,4,0,"133"
"56748","2020-04-14","Alachua","Florida",12001,195,0,"001"
"56749","2020-04-14","Baker","Florida",12003,17,2,"003"
"56750","2020-04-14","Bay","Florida",12005,38,2,"005"
"56751","2020-04-14","Bradford","Florida",12007,31,1,"007"
"56752","2020-04-14","Brevard","Florida",12009,163,6,"009"
"56753","2020-04-14","Broward","Florida",12011,3261,81,"011"
"56754","2020-04-14","Calhoun","Florida",12013,5,0,"013"
"56755","2020-04-14","Charlotte","Florida",12015,123,5,"015"
"56756","2020-04-14","Citrus","Florida",12017,75,7,"017"
"56757","2020-04-14","Clay","Florida",12019,168,9,"019"
"56758","2020-04-14","Collier","Florida",12021,380,5,"021"
"56759","2020-04-14","Columbia","Florida",12023,28,0,"023"
"56760","2020-04-14","DeSoto","Florida",12027,22,3,"027"
"56761","2020-04-14","Dixie","Florida",12029,2,0,"029"
"56762","2020-04-14","Duval","Florida",12031,718,14,"031"
"56763","2020-04-14","Escambia","Florida",12033,247,4,"033"
"56764","2020-04-14","Flagler","Florida",12035,45,2,"035"
"56765","2020-04-14","Franklin","Florida",12037,2,0,"037"
"56766","2020-04-14","Gadsden","Florida",12039,37,0,"039"
"56767","2020-04-14","Gilchrist","Florida",12041,6,0,"041"
"56768","2020-04-14","Glades","Florida",12043,5,1,"043"
"56769","2020-04-14","Gulf","Florida",12045,1,0,"045"
"56770","2020-04-14","Hamilton","Florida",12047,2,0,"047"
"56771","2020-04-14","Hardee","Florida",12049,3,0,"049"
"56772","2020-04-14","Hendry","Florida",12051,23,0,"051"
"56773","2020-04-14","Hernando","Florida",12053,71,2,"053"
"56774","2020-04-14","Highlands","Florida",12055,62,5,"055"
"56775","2020-04-14","Hillsborough","Florida",12057,819,18,"057"
"56776","2020-04-14","Holmes","Florida",12059,4,0,"059"
"56777","2020-04-14","Indian River","Florida",12061,77,1,"061"
"56778","2020-04-14","Jackson","Florida",12063,6,0,"063"
"56779","2020-04-14","Jefferson","Florida",12065,13,1,"065"
"56780","2020-04-14","Lafayette","Florida",12067,1,0,"067"
"56781","2020-04-14","Lake","Florida",12069,169,4,"069"
"56782","2020-04-14","Lee","Florida",12071,656,19,"071"
"56783","2020-04-14","Leon","Florida",12073,149,0,"073"
"56784","2020-04-14","Levy","Florida",12075,7,0,"075"
"56785","2020-04-14","Liberty","Florida",12077,2,0,"077"
"56786","2020-04-14","Madison","Florida",12079,14,0,"079"
"56787","2020-04-14","Manatee","Florida",12081,261,19,"081"
"56788","2020-04-14","Marion","Florida",12083,104,3,"083"
"56789","2020-04-14","Martin","Florida",12085,135,4,"085"
"56790","2020-04-14","Miami-Dade","Florida",12086,7711,143,"086"
"56791","2020-04-14","Monroe","Florida",12087,64,3,"087"
"56792","2020-04-14","Nassau","Florida",12089,35,0,"089"
"56793","2020-04-14","Okaloosa","Florida",12091,103,1,"091"
"56794","2020-04-14","Okeechobee","Florida",12093,5,0,"093"
"56795","2020-04-14","Orange","Florida",12095,1037,17,"095"
"56796","2020-04-14","Osceola","Florida",12097,349,5,"097"
"56797","2020-04-14","Palm Beach","Florida",12099,1738,103,"099"
"56798","2020-04-14","Pasco","Florida",12101,177,3,"101"
"56799","2020-04-14","Pinellas","Florida",12103,494,14,"103"
"56800","2020-04-14","Polk","Florida",12105,279,10,"105"
"56801","2020-04-14","Putnam","Florida",12107,43,1,"107"
"56802","2020-04-14","Santa Rosa","Florida",12113,114,4,"113"
"56803","2020-04-14","Sarasota","Florida",12115,241,16,"115"
"56804","2020-04-14","Seminole","Florida",12117,275,2,"117"
"56805","2020-04-14","St. Johns","Florida",12109,177,2,"109"
"56806","2020-04-14","St. Lucie","Florida",12111,165,8,"111"
"56807","2020-04-14","Sumter","Florida",12119,113,9,"119"
"56808","2020-04-14","Suwannee","Florida",12121,75,3,"121"
"56809","2020-04-14","Taylor","Florida",12123,1,0,"123"
"56810","2020-04-14","Union","Florida",12125,2,0,"125"
"56811","2020-04-14","Unknown","Florida",NA,3,0,NA
"56812","2020-04-14","Volusia","Florida",12127,226,7,"127"
"56813","2020-04-14","Wakulla","Florida",12129,12,1,"129"
"56814","2020-04-14","Walton","Florida",12131,29,0,"131"
"56815","2020-04-14","Washington","Florida",12133,5,0,"133"
"59456","2020-04-15","Alachua","Florida",12001,196,0,"001"
"59457","2020-04-15","Baker","Florida",12003,17,2,"003"
"59458","2020-04-15","Bay","Florida",12005,39,2,"005"
"59459","2020-04-15","Bradford","Florida",12007,35,1,"007"
"59460","2020-04-15","Brevard","Florida",12009,173,6,"009"
"59461","2020-04-15","Broward","Florida",12011,3363,94,"011"
"59462","2020-04-15","Calhoun","Florida",12013,5,0,"013"
"59463","2020-04-15","Charlotte","Florida",12015,124,6,"015"
"59464","2020-04-15","Citrus","Florida",12017,74,8,"017"
"59465","2020-04-15","Clay","Florida",12019,170,9,"019"
"59466","2020-04-15","Collier","Florida",12021,396,5,"021"
"59467","2020-04-15","Columbia","Florida",12023,34,0,"023"
"59468","2020-04-15","DeSoto","Florida",12027,22,3,"027"
"59469","2020-04-15","Dixie","Florida",12029,3,0,"029"
"59470","2020-04-15","Duval","Florida",12031,746,14,"031"
"59471","2020-04-15","Escambia","Florida",12033,261,4,"033"
"59472","2020-04-15","Flagler","Florida",12035,46,2,"035"
"59473","2020-04-15","Franklin","Florida",12037,2,0,"037"
"59474","2020-04-15","Gadsden","Florida",12039,40,0,"039"
"59475","2020-04-15","Gilchrist","Florida",12041,6,0,"041"
"59476","2020-04-15","Glades","Florida",12043,5,1,"043"
"59477","2020-04-15","Gulf","Florida",12045,1,0,"045"
"59478","2020-04-15","Hamilton","Florida",12047,2,0,"047"
"59479","2020-04-15","Hardee","Florida",12049,3,0,"049"
"59480","2020-04-15","Hendry","Florida",12051,26,0,"051"
"59481","2020-04-15","Hernando","Florida",12053,76,2,"053"
"59482","2020-04-15","Highlands","Florida",12055,64,6,"055"
"59483","2020-04-15","Hillsborough","Florida",12057,870,18,"057"
"59484","2020-04-15","Holmes","Florida",12059,4,0,"059"
"59485","2020-04-15","Indian River","Florida",12061,78,1,"061"
"59486","2020-04-15","Jackson","Florida",12063,6,0,"063"
"59487","2020-04-15","Jefferson","Florida",12065,22,1,"065"
"59488","2020-04-15","Lafayette","Florida",12067,1,0,"067"
"59489","2020-04-15","Lake","Florida",12069,180,5,"069"
"59490","2020-04-15","Lee","Florida",12071,677,23,"071"
"59491","2020-04-15","Leon","Florida",12073,155,0,"073"
"59492","2020-04-15","Levy","Florida",12075,9,0,"075"
"59493","2020-04-15","Liberty","Florida",12077,2,0,"077"
"59494","2020-04-15","Madison","Florida",12079,15,0,"079"
"59495","2020-04-15","Manatee","Florida",12081,277,19,"081"
"59496","2020-04-15","Marion","Florida",12083,107,3,"083"
"59497","2020-04-15","Martin","Florida",12085,140,4,"085"
"59498","2020-04-15","Miami-Dade","Florida",12086,8066,155,"086"
"59499","2020-04-15","Monroe","Florida",12087,66,3,"087"
"59500","2020-04-15","Nassau","Florida",12089,37,0,"089"
"59501","2020-04-15","Okaloosa","Florida",12091,107,1,"091"
"59502","2020-04-15","Okeechobee","Florida",12093,5,0,"093"
"59503","2020-04-15","Orange","Florida",12095,1073,18,"095"
"59504","2020-04-15","Osceola","Florida",12097,361,5,"097"
"59505","2020-04-15","Palm Beach","Florida",12099,1816,107,"099"
"59506","2020-04-15","Pasco","Florida",12101,186,3,"101"
"59507","2020-04-15","Pinellas","Florida",12103,513,14,"103"
"59508","2020-04-15","Polk","Florida",12105,287,10,"105"
"59509","2020-04-15","Putnam","Florida",12107,46,1,"107"
"59510","2020-04-15","Santa Rosa","Florida",12113,115,4,"113"
"59511","2020-04-15","Sarasota","Florida",12115,253,17,"115"
"59512","2020-04-15","Seminole","Florida",12117,284,2,"117"
"59513","2020-04-15","St. Johns","Florida",12109,179,3,"109"
"59514","2020-04-15","St. Lucie","Florida",12111,172,8,"111"
"59515","2020-04-15","Sumter","Florida",12119,114,11,"119"
"59516","2020-04-15","Suwannee","Florida",12121,81,3,"121"
"59517","2020-04-15","Taylor","Florida",12123,1,0,"123"
"59518","2020-04-15","Union","Florida",12125,2,0,"125"
"59519","2020-04-15","Volusia","Florida",12127,243,8,"127"
"59520","2020-04-15","Wakulla","Florida",12129,13,1,"129"
"59521","2020-04-15","Walton","Florida",12131,29,0,"131"
"59522","2020-04-15","Washington","Florida",12133,5,0,"133"
"62175","2020-04-16","Alachua","Florida",12001,200,0,"001"
"62176","2020-04-16","Baker","Florida",12003,17,2,"003"
"62177","2020-04-16","Bay","Florida",12005,42,2,"005"
"62178","2020-04-16","Bradford","Florida",12007,39,1,"007"
"62179","2020-04-16","Brevard","Florida",12009,192,6,"009"
"62180","2020-04-16","Broward","Florida",12011,3466,101,"011"
"62181","2020-04-16","Calhoun","Florida",12013,5,0,"013"
"62182","2020-04-16","Charlotte","Florida",12015,127,7,"015"
"62183","2020-04-16","Citrus","Florida",12017,80,8,"017"
"62184","2020-04-16","Clay","Florida",12019,184,9,"019"
"62185","2020-04-16","Collier","Florida",12021,416,6,"021"
"62186","2020-04-16","Columbia","Florida",12023,35,0,"023"
"62187","2020-04-16","DeSoto","Florida",12027,22,3,"027"
